Company_id,Current_assets,Cost_of_goods_sold,Depreciation_and_amortization,EBITDA,Inventory,Net_income,Total_receivables,Market_value,Net_sales,Total_assets,Total_long_term_debt,EBIT,Gross_profit,Total_current_liabilities,Retained_earnings,Total_revenue,Total_liabilities,Total_operating_expenses,Bankrupt
C_5944,512.691,77.571,7.109,-54.096,0.0,-42.912,0.856,1090.0677,23.475,538.701,152.297,-61.205,-54.096,16.56,-124.592,23.475,168.857,77.571,0
C_5946,6.961,1.977,3.834,-12.009,0.0,-11.722,1.22,2.8374,1.726,17.648,0.0,-15.843,-0.251,3.79,-86.36,1.726,3.79,13.735,0
C_5947,59.08,3.234,4.133,-0.635,0.0,-1.99,22.169,60.0798,74.212,75.515,0.0,-4.768,70.978,35.647,1.733,74.212,37.045,74.847,0
C_5949,56.435,19.585,2.276,-14.115,8.299,-16.409,14.003,291.9155,45.695,63.178,0.185,-16.391,26.11,7.109,-77.901,45.695,7.495,59.81,0
C_5959,3.631,29.141,3.832,-4.419,0.075,-10.552,2.667,30.9316,41.344,23.363,0.123,-8.251,12.203,12.976,-51.914,41.344,13.227,45.763,1
C_5960,522.207,848.042,440.371,251.041,49.332,-450.094,229.065,1773.5984,1134.191,6829.723,3549.375,-189.33,286.149,342.714,-767.928,1134.191,3946.59,883.15,0
C_5978,0.002,0.851,0.263,-3.553,0.0,-6.005,0.002,33.9651,1.46,0.004,0.0,-3.816,0.609,5.642,-58.732,1.46,5.642,5.013,0
C_5981,1.104,1.613,0.064,-8.182,0.949,-11.824,0.102,16.9499,1.678,1.348,0.0,-8.246,0.065,8.376,-31.033,1.678,8.376,9.86,0
C_5982,7.153,0.605,0.541,-11.182,0.0,-11.213,0.042,17.5513,0.331,8.031,0.0,-11.723,-0.274,1.237,-81.115,0.331,1.237,11.513,0
C_5985,38.152,32.207,0.231,-31.207,0.0,-27.097,1.037,175.797,1.0,42.666,0.683,-31.438,-31.207,2.661,-49.161,1.0,3.344,32.207,0
C_5986,0.121,0.141,0.146,-1.347,0.0,-1.663,0.085,4.6286,0.343,5.038,0.641,-1.493,0.202,1.801,-6.699,0.343,4.374,1.69,0
C_5990,221.212,52.845,43.034,22.858,1.768,-15.458,50.259,1534.7443,223.559,500.984,0.0,-20.176,170.714,72.132,-1.577,223.559,74.049,200.701,0
C_5997,0.017,0.858,0.02,-0.581,0.0,-0.599,0.003,3.2,0.277,0.058,0.019,-0.601,-0.581,0.802,-0.763,0.277,0.821,0.858,0
C_6000,9.913,45.501,1.176,2.017,2.724,5.022,3.893,6.8399,90.327,71.2,17.632,0.841,44.826,7.948,-26.379,90.327,25.949,88.31,1
C_6009,1.062,0.254,0.073,0.506,0.0,0.381,0.875,3.7231,1.833,1.518,0.0,0.433,1.579,0.501,-0.599,1.833,0.501,1.327,0
C_6016,11.769,9.023,6.687,27.947,0.0,17.879,7.359,446.5066,41.201,167.583,46.093,21.26,32.178,21.096,2.735,41.201,72.263,13.254,1
C_6018,5.162,23.492,1.365,-2.632,1.647,-5.326,2.655,18.2389,31.823,12.231,3.311,-3.997,8.331,4.714,-0.157,31.823,8.025,34.455,0
C_6021,12.501,69.431,0.279,-2.832,2.952,-2.851,4.989,19.3973,75.012,17.323,3.23,-3.111,5.581,6.767,5.534,75.012,10.031,77.844,1
C_6027,70.437,76.182,8.5,14.161,37.67,3.885,7.636,73.0445,98.752,165.227,15.51,5.661,22.57,16.221,17.277,98.752,37.782,84.591,0
C_6030,14.103,9.194,31.204,-12.603,1.118,-49.86,4.091,27.4511,26.284,71.683,0.742,-43.807,17.09,9.682,-86.866,26.284,10.452,38.887,0
C_6031,3.87,16.253,0.588,0.821,0.567,-0.042,2.685,4.239,21.636,8.983,2.003,0.233,5.383,3.475,-5.267,21.636,5.478,20.815,0
C_6033,30.232,37.863,0.884,0.29,15.837,-5.123,10.052,5.7474,59.067,71.348,1.355,-0.594,21.204,51.591,-33.201,59.067,53.066,58.777,0
C_6034,79.065,38.304,3.475,-27.135,4.688,-32.501,4.38,124.7243,11.169,90.091,1.755,-30.61,-27.135,7.549,-122.16,11.169,10.979,38.304,1
C_6035,26.251,121.914,9.043,20.028,1.816,3.271,20.437,45.1836,147.41,144.335,54.84,10.985,25.496,17.128,17.966,147.41,82.559,127.382,0
C_6047,532.19,1091.364,441.662,187.494,73.784,-450.861,221.243,2593.3655,1517.862,3223.318,1771.453,-254.168,426.498,371.334,-111.71,1517.862,2206.864,1330.368,0
C_6050,49.626,19.746,7.926,-11.961,0.184,-25.658,17.238,98.5825,111.368,76.036,2.917,-19.887,91.622,51.177,-83.404,111.368,55.637,123.329,0
C_6054,17.841,41.393,0.404,4.112,14.709,2.218,1.977,16.28,58.317,22.804,0.975,3.708,16.924,10.356,3.218,58.317,11.575,54.205,1
C_6056,58.093,41.087,4.864,10.377,27.264,4.385,13.662,78.0666,94.793,99.393,0.218,5.513,53.706,35.717,1.379,94.793,36.11,84.416,0
C_6059,27.508,29.249,2.483,-15.373,5.308,-19.148,9.144,10.5007,33.896,32.292,0.115,-17.856,4.647,13.885,-35.349,33.896,14.0,49.269,0
C_6072,23.218,35.94,1.454,3.11,7.64,0.003,13.856,8.6701,63.336,47.91,4.941,1.656,27.396,30.208,3.053,63.336,35.287,60.226,1
C_6073,265.121,556.124,4.676,17.381,7.34,6.354,52.64,311.6542,696.583,302.671,0.0,12.705,140.459,151.436,47.929,696.583,151.736,679.202,0
C_6083,74.506,146.876,2.216,6.448,30.781,0.849,36.16,11.063,196.241,93.275,38.336,4.232,49.365,35.041,2.076,196.241,74.24,189.793,0
C_6085,23.736,21.637,3.662,-5.255,0.0,-8.75,14.006,61.8316,57.483,34.251,0.408,-8.917,35.846,28.779,-60.516,57.483,29.661,62.738,0
C_6089,25.087,43.203,2.613,-37.477,3.978,-46.316,9.487,20.6982,57.789,31.106,0.0,-40.09,14.586,59.256,-150.649,57.789,59.256,95.266,1
C_6090,14.256,35.652,2.326,7.136,3.199,1.033,2.353,37.2551,46.904,52.574,7.723,4.81,11.252,4.944,7.863,46.904,15.878,39.768,0
C_6092,1.396,0.861,0.669,-0.445,0.04,-1.148,1.112,6.3655,7.627,2.031,0.078,-1.114,6.766,0.942,-0.581,7.627,1.02,8.072,0
C_6097,82.995,205.953,18.028,40.577,0.0,0.44,67.985,155.3193,350.331,424.467,198.995,22.549,144.378,56.39,23.37,350.331,268.096,309.754,0
C_6098,172.328,462.209,11.198,68.742,98.148,21.779,34.356,511.965,767.387,673.642,285.592,57.544,305.178,93.741,63.099,767.387,402.472,698.645,1
C_6100,171.796,452.231,10.976,40.117,50.529,9.197,102.184,50.956,640.084,358.199,1.5,29.141,187.853,245.566,49.088,640.084,261.417,599.967,1
C_6102,67.935,33.943,28.951,1.694,0.0,-80.868,22.281,353.8997,180.416,103.632,0.0,-27.257,146.473,91.114,-377.58,180.416,172.989,178.722,0
C_6104,30.254,19.404,3.566,-8.175,0.062,-19.581,19.458,72.312,45.091,39.354,0.0,-11.741,25.687,9.377,-212.446,45.091,9.794,53.266,0
C_6106,2.797,8.426,1.297,1.261,0.045,-3.639,1.297,11.2516,43.001,6.055,0.442,-0.036,34.575,14.15,-71.724,43.001,15.007,41.74,0
C_6107,44.018,44.855,10.767,12.263,0.0,49.815,27.022,853.7795,76.739,295.981,283.904,1.496,31.884,44.584,-31.2,76.739,407.294,64.476,1
C_6112,64.76,82.49,32.688,115.026,0.0,82.344,22.376,279.587,209.936,875.627,392.316,82.338,127.446,70.212,68.186,209.936,473.811,94.91,0
C_6115,235.313,147.74,12.436,59.729,164.675,3.425,28.182,81.6701,326.973,610.144,209.639,47.293,179.233,276.399,-40.257,326.973,521.399,267.244,1
C_6117,101.972,248.83,20.624,3.036,62.609,-33.025,3.278,293.1808,366.473,206.742,0.174,-17.588,117.643,50.61,-52.023,366.473,103.65,363.437,0
C_6120,51.609,154.622,1.603,6.458,9.001,2.526,38.102,54.8558,178.236,68.977,3.495,4.855,23.614,44.726,5.477,178.236,48.221,171.778,1
C_6122,12.179,38.53,13.436,10.358,0.0,-1.713,9.772,240.57,53.745,306.356,87.019,-3.078,15.215,6.054,-55.968,53.745,98.018,43.387,0
C_6123,11.466,18.938,1.797,-13.727,0.0,-14.57,0.0,83.4395,5.211,16.776,1.058,-15.524,-13.727,3.026,-45.21,5.211,4.084,18.938,0
C_6125,66.047,146.839,48.159,39.309,0.0,-30.553,34.394,569.2124,201.328,965.317,319.248,-8.85,54.489,51.849,-61.333,201.328,406.944,162.019,1
C_6129,181.758,466.185,73.183,166.758,99.56,-17.579,57.927,361.9234,1036.096,1723.04,1003.931,93.575,569.911,192.974,-163.604,1036.096,1213.588,869.338,0
C_6131,130.683,54.694,4.298,30.215,0.0,19.062,6.443,563.3848,84.909,140.433,0.0,25.917,30.215,17.725,-52.851,84.909,17.725,54.694,0
C_6134,579.718,110.425,13.778,-76.361,0.0,-60.856,7.431,2921.1294,34.064,837.876,0.0,-90.139,-76.361,44.828,-170.495,34.064,46.906,110.425,0
C_6137,47.762,105.188,7.927,14.305,19.844,1.74,19.211,167.2815,158.87,129.766,40.313,6.378,53.682,25.877,0.591,158.87,69.012,144.565,0
C_6140,25.241,147.038,1.886,3.676,19.36,0.556,2.117,4.8681,177.856,41.606,3.077,1.79,30.818,22.673,2.895,177.856,26.265,174.18,0
C_6142,171.225,334.171,11.376,39.161,129.173,16.895,31.251,311.9059,540.123,480.428,36.699,27.785,205.952,100.764,48.89,540.123,148.036,500.962,1
C_6144,35.557,70.423,7.067,16.687,22.926,4.379,11.729,77.1363,97.935,131.181,39.792,9.62,27.512,14.661,19.655,97.935,66.454,81.248,0
C_6145,26.573,38.39,3.674,4.657,9.743,-20.34,8.195,32.1669,76.161,59.357,8.083,0.983,37.771,8.383,-16.485,76.161,16.717,71.504,0
C_6147,62.129,6.315,2.49,-16.828,3.267,-17.165,7.287,213.191,33.04,81.441,4.24,-19.318,26.725,18.119,-83.915,33.04,25.977,49.868,0
C_6148,1451.4,969.1,22.6,114.6,1137.5,78.4,175.8,679.1714,1143.9,2207.5,500.0,92.0,174.8,427.1,39.0,1143.9,1234.7,1029.3,1
C_6150,306.447,774.439,19.492,61.206,149.792,17.712,11.734,969.4408,1015.109,425.838,0.143,41.714,240.67,185.001,70.59,1015.109,188.678,953.903,0
C_6151,252.972,571.665,20.766,-32.542,22.77,-140.7,215.122,2.2295,616.599,517.853,0.346,-53.308,44.934,111.66,-194.017,616.599,577.923,649.141,0
C_6156,21.643,71.602,3.916,3.412,8.386,-3.66,0.732,70.8807,128.736,33.143,0.0,-0.504,57.134,15.721,-2.015,128.736,17.051,125.324,0
C_6165,5.247,0.466,0.125,-2.335,1.298,-2.255,0.054,28.7042,2.047,5.814,0.0,-2.46,1.581,0.48,-11.238,2.047,0.48,4.382,0
C_6168,31.114,88.296,4.689,4.172,6.807,-0.505,16.737,54.4221,124.784,46.768,0.0,-0.517,36.488,20.385,5.9,124.784,20.654,120.612,0
C_6171,107.243,153.379,45.492,40.269,1.351,-104.107,71.202,199.669,371.552,700.477,345.472,-5.223,218.173,115.688,3.79,371.552,479.947,331.283,1
C_6172,10.289,28.543,0.133,-0.207,8.762,-1.346,1.068,6.3769,33.588,13.902,0.809,-0.34,5.045,9.285,-2.525,33.588,10.104,33.795,0
C_6175,0.193,9.511,0.439,-8.761,0.0,-10.741,0.065,71.257,0.75,1.004,0.067,-9.2,-8.761,6.645,-34.307,0.75,6.712,9.511,1
C_6178,23.631,8.587,0.232,-4.057,0.0,-16.857,7.368,38.6706,15.598,41.066,0.0,-4.289,7.011,8.372,-177.85,15.598,8.372,19.655,1
C_6187,20.766,23.025,35.152,-45.994,0.0,-199.595,9.623,11.3973,52.376,45.344,4.612,-81.146,29.351,29.859,-1059.376,52.376,34.471,98.37,0
C_6191,182.489,40.188,73.431,-39.552,0.0,-543.672,25.452,656.5621,117.965,229.438,0.075,-112.983,77.777,93.477,-646.579,117.965,93.593,157.517,0
C_6193,2.34,5.139,0.92,-2.92,0.0,-4.684,0.474,43.1548,2.219,3.418,0.0,-3.84,-2.92,2.069,-25.098,2.219,2.069,5.139,0
C_6211,622.346,1625.117,110.343,238.916,199.641,-33.945,269.515,1150.6535,2276.154,2696.317,1057.883,128.573,651.037,453.264,-766.221,2276.154,1931.766,2037.238,0
C_6214,0.375,1.094,0.611,-1.136,0.0,-1.879,0.352,1.4112,1.734,2.137,1.126,-1.747,0.64,1.429,-8.099,1.734,2.555,2.87,0
C_6224,2.84,2.08,0.632,1.14,0.0,0.758,0.107,45.735,6.646,4.126,0.025,0.508,4.566,2.655,-4.71,6.646,3.134,5.506,0
C_6226,738.461,468.688,2389.766,-235.361,0.0,-6684.318,150.252,2194.6998,706.595,1556.338,0.0,-2625.127,237.907,306.358,-10149.253,706.595,307.566,941.956,0
C_6231,1.118,0.401,2.987,-9.168,0.0,-17.032,0.679,13.1121,2.22,3.927,2.0,-12.155,1.819,1.023,-99.16,2.22,3.023,11.388,0
C_6232,31.163,24.988,0.533,-24.046,0.0,-31.404,2.318,216.7901,0.942,33.621,0.242,-24.579,-24.046,7.845,-123.285,0.942,8.087,24.988,0
C_6233,55.348,55.938,0.928,2.88,19.365,-5.463,12.141,67.6795,76.547,87.233,45.0,1.952,20.609,26.479,-11.624,76.547,82.314,73.667,0
C_6237,0.004,0.694,0.0,-0.666,0.0,-0.68,0.0,0.2095,0.028,0.004,0.0,-0.666,-0.666,0.443,-7.097,0.028,0.443,0.694,0
C_6238,0.518,0.086,0.207,-2.042,0.0,-2.321,0.1,1.227,0.602,0.99,0.6,-2.249,0.516,0.228,-8.374,0.602,0.828,2.644,0
C_6244,4.159,1.822,0.042,-1.782,0.0,-1.642,0.042,2.7626,0.04,4.28,0.0,-1.824,-1.782,0.224,-6.32,0.04,0.224,1.822,0
C_6247,0.04,5.597,0.044,-5.359,0.0,-5.417,0.007,3.1745,0.238,0.157,0.0,-5.403,-5.359,1.709,-11.237,0.238,1.709,5.597,1
C_6249,30.672,79.994,10.082,-0.52,8.086,-12.066,2.623,36.604,261.687,67.436,17.109,-10.602,181.693,34.411,-75.098,261.687,60.664,262.207,0
C_6251,725.351,844.901,516.066,-567.413,122.397,-1445.334,133.685,2107.0297,1062.558,2815.48,709.849,-1083.479,217.657,282.997,-1583.413,1062.558,1042.304,1629.971,1
C_6266,4.065,0.407,0.017,0.132,0.0,0.323,2.119,18.0705,2.632,4.671,0.0,0.115,2.225,3.157,-0.198,2.632,3.514,2.5,1
C_6270,82.167,11.599,1.329,23.255,0.0,-0.321,31.874,65.9556,34.854,196.942,5.591,21.926,23.255,15.372,44.123,34.854,21.188,11.599,0
C_6272,0.363,3.064,2.677,-2.015,0.011,-11.009,0.171,10.6567,1.049,15.686,0.162,-4.692,-2.015,4.217,-29.628,1.049,4.379,3.064,0
C_6273,15.621,16.847,1.346,-12.907,1.606,-13.79,0.983,66.8,3.94,21.213,5.573,-14.253,-12.907,2.908,-61.605,3.94,8.543,16.847,0
C_6274,84.689,19.282,18.757,39.523,0.0,-7.588,23.274,458.4252,134.324,700.178,327.165,20.766,115.042,30.905,-126.102,134.324,390.752,94.801,0
C_6279,0.064,0.504,0.03,-1.028,0.0,-1.168,0.0,0.9511,0.577,0.064,0.0,-1.058,0.073,0.004,-4.254,0.577,0.004,1.605,0
C_6283,39.34,14.139,0.826,-9.444,0.103,-7.512,3.204,32.4214,26.265,41.839,0.082,-10.27,12.126,4.256,-18.928,26.265,4.338,35.709,0
C_6284,63.498,6.962,11.687,-30.819,11.839,-104.326,0.578,38.0735,13.748,78.992,0.0,-42.506,6.786,12.014,-235.085,13.748,12.896,44.567,0
C_6289,68.156,126.699,4.802,45.553,0.0,25.731,24.945,998.9666,244.163,138.636,2.138,40.751,117.464,28.434,45.079,244.163,33.073,198.61,1
C_6295,0.698,4.052,0.287,-3.665,0.512,-3.966,0.07,9.1215,5.965,1.118,0.0,-3.952,1.913,1.393,-7.842,5.965,1.393,9.63,0
C_6297,171.895,256.512,17.482,5.052,0.0,-98.251,85.1,397.6245,393.891,377.574,1.634,-12.43,137.379,146.285,-116.954,393.891,198.277,388.839,0
C_6298,20.26,113.019,2.776,22.959,0.0,11.264,5.998,50.9493,135.978,66.653,4.59,20.183,22.959,26.15,15.008,135.978,30.74,113.019,0
C_6299,386.076,319.687,79.692,130.436,22.539,-128.294,102.835,790.4709,599.404,2569.127,1578.498,50.744,279.717,204.16,-745.09,599.404,1910.329,468.968,0
C_6301,153.377,11.387,9.904,37.836,0.0,18.509,14.111,1017.3212,98.641,231.07,0.0,27.932,87.254,35.999,71.592,98.641,46.294,60.805,0
C_6302,431.829,64.442,521.11,-47.5,0.0,-1527.639,35.477,1307.6756,296.75,663.026,0.24,-568.61,232.308,126.003,-2140.086,296.75,152.725,344.25,0
C_6304,153.156,45.738,4.412,36.278,0.0,21.632,42.011,1280.7566,128.112,257.518,0.0,31.866,82.374,111.753,49.414,128.112,113.534,91.834,0
C_6306,6.802,25.931,2.05,-1.304,0.04,-9.683,5.935,3.5464,36.926,17.175,2.922,-3.354,10.995,10.156,-23.324,36.926,13.927,38.23,1
C_6308,16.753,5.289,1.183,-12.638,0.101,-28.128,0.066,7.1601,0.73,21.455,0.0,-13.821,-4.559,3.195,-45.434,0.73,3.235,13.368,0
C_6312,39.413,181.372,8.153,15.648,9.64,0.812,22.525,36.8445,212.445,128.751,66.272,7.495,31.073,31.489,8.811,212.445,100.095,196.797,0
C_6314,54.154,61.699,1.4,63.316,10.634,35.811,20.327,399.843,153.469,244.502,126.189,61.916,91.77,21.801,164.57,153.469,148.12,90.153,1
C_6316,3.534,49.556,2.285,3.79,1.785,-3.372,0.351,6.0784,59.453,34.897,13.834,1.505,9.897,6.413,-1.599,59.453,20.398,55.663,1
C_6320,50.221,81.084,23.529,-21.043,0.0,-48.465,6.722,99.9571,60.041,132.387,0.0,-44.572,-21.043,19.255,-432.781,60.041,23.528,81.084,0
C_6327,375.044,446.581,21.503,95.852,119.498,36.848,158.28,846.5475,749.201,559.257,39.656,74.349,302.62,201.611,68.611,749.201,253.986,653.349,0
C_6332,185.311,962.547,16.3,6.471,0.0,-7.303,15.665,1303.9012,1171.753,262.19,0.0,-9.829,209.206,87.296,-1544.341,1171.753,90.134,1165.282,0
C_6334,1548.0,4201.0,379.0,1055.0,331.0,305.0,823.0,6603.5,8443.0,7857.0,3285.0,676.0,4242.0,1081.0,279.0,8443.0,5937.0,7388.0,0
C_6335,51.722,74.425,1.493,-15.327,14.64,-28.451,0.0,349.1994,143.728,82.234,3.695,-16.82,69.303,24.301,-87.876,143.728,44.777,159.055,1
C_6337,26.535,12.957,6.826,-2.321,4.586,-6.537,4.258,294.3931,44.128,75.229,0.0,-9.147,31.171,4.676,-3.806,44.128,4.676,46.449,0
C_6339,1.908,5.878,1.504,-1.884,0.124,-12.617,0.855,0.1671,7.059,11.582,1.257,-3.388,1.181,18.42,-20.917,7.059,19.677,8.943,1
C_6343,26.138,19.113,1.511,-29.559,6.976,-31.346,4.274,58.9125,16.847,33.792,0.0,-31.07,-2.266,8.182,-168.117,16.847,8.377,46.406,1
C_6344,185.138,395.365,4.263,29.625,30.711,17.255,92.667,965.2293,460.992,289.244,0.0,25.362,65.627,96.85,27.82,460.992,98.972,431.367,0
C_6348,77.215,1.857,13.528,-23.679,0.0,-123.798,1.502,46.1193,10.163,88.878,0.0,-37.207,8.306,12.894,-199.464,10.163,13.471,33.842,1
C_6352,14.086,63.919,6.429,-17.23,0.0,-183.922,5.617,25.0087,103.98,15.947,0.0,-23.659,40.061,20.83,-334.489,103.98,23.941,121.21,0
C_6354,0.017,0.007,0.079,-1.06,0.0,-1.144,0.0,2.1675,0.002,0.447,0.0,-1.139,-0.005,0.312,-4.13,0.002,0.312,1.062,0
C_6357,51.345,4.439,2.096,-13.042,0.0,-13.352,7.791,81.6,44.03,73.851,0.0,-15.138,39.591,16.344,-41.741,44.03,16.609,57.072,0
C_6359,148.9,500.1,33.0,119.3,16.3,33.3,56.7,1336.9891,619.4,554.3,150.0,86.3,119.3,66.2,37.8,619.4,254.1,500.1,0
C_6361,97.903,41.742,129.723,113.276,0.0,-55.247,59.882,1707.0931,243.804,1923.915,780.022,-16.447,202.062,62.082,-124.134,243.804,870.968,130.528,0
C_6363,37.192,31.525,101.323,-43.813,0.0,-519.193,18.492,59.1839,89.172,125.846,0.0,-145.136,57.647,45.103,-620.492,89.172,68.188,132.985,0
C_6366,501.36,315.682,207.571,184.327,0.0,-81.167,78.431,2029.5029,737.707,2398.954,1063.368,-23.244,422.025,386.873,-218.238,737.707,1450.241,553.38,0
C_6367,4.125,18.03,6.915,-0.723,0.0,-21.92,2.951,0.4872,23.666,7.617,13.727,-7.638,5.636,7.674,-75.305,23.666,21.401,24.389,0
C_6368,718.035,3014.52,30.972,126.357,380.022,20.225,247.976,222.2055,3658.033,1157.958,446.436,95.385,643.513,529.479,-391.983,3658.033,1013.307,3531.676,0
C_6372,110.499,66.198,20.976,4.079,16.4,-15.6,13.662,750.7155,165.622,310.207,0.358,-16.897,99.424,45.069,-75.303,165.622,45.427,161.543,0
C_6377,300.01,240.888,1033.116,-269.839,67.954,-4117.974,34.924,624.0329,227.533,866.347,480.189,-1302.955,-13.355,166.554,-5173.291,227.533,728.81,497.372,0
C_6383,183.401,313.365,41.981,-92.48,48.563,-67.386,15.698,67.4335,404.6,287.376,0.0,-134.461,91.235,138.773,-146.565,404.6,138.773,497.08,0
C_6387,14.329,48.134,4.488,7.626,0.0,-0.207,8.387,22.2416,55.76,41.556,31.625,3.138,7.626,17.654,-1.727,55.76,50.633,48.134,0
C_6389,105.247,396.769,13.828,54.739,16.499,9.545,72.326,176.2926,493.591,430.836,163.698,40.911,96.822,58.306,32.908,493.591,242.521,438.852,1
C_6393,3928.0,3431.0,491.0,1409.0,730.0,435.0,106.0,5305.4868,8585.0,15122.0,1631.0,918.0,5154.0,2792.0,1472.0,8585.0,7096.0,7176.0,0
C_6399,12.054,12.206,2.108,-6.286,0.0,-9.812,2.636,30.4704,24.636,21.522,13.348,-8.394,12.43,3.269,-85.269,24.636,17.184,30.922,0
C_6402,10.413,16.937,1.803,-12.712,0.436,-53.16,4.358,74.6842,22.72,37.423,2.5,-14.515,5.783,16.192,-99.543,22.72,19.845,35.432,0
C_6407,102.893,238.907,17.084,30.247,25.813,-11.527,48.616,12.9813,286.056,220.191,146.487,13.163,47.149,51.532,32.508,286.056,276.66,255.809,0
C_6410,243.189,165.204,100.35,-25.049,0.0,-25.189,89.481,104.4936,321.485,728.398,456.405,-125.399,156.281,93.278,-164.782,321.485,559.171,346.534,0
C_6418,2.08,4.272,1.213,-5.818,0.0,-8.0,0.326,2.1233,3.619,11.342,0.077,-7.031,-0.653,2.336,-76.596,3.619,2.565,9.437,0
C_6419,284.001,60.551,970.426,-143.946,0.0,-2680.671,52.485,483.321,408.848,1288.047,0.106,-1114.372,348.297,226.393,-3519.55,408.848,346.409,552.794,0
C_6423,66.087,1.964,60.519,-22.775,0.0,-185.047,4.714,57.8776,30.749,78.192,0.0,-83.294,28.785,15.72,-300.223,30.749,15.72,53.524,0
C_6428,32.2,55.198,2.73,-40.996,0.0,-102.186,6.527,48.1327,43.965,45.787,0.0,-43.726,-11.233,9.274,-140.333,43.965,10.449,84.961,0
C_6431,467.745,215.047,45.054,3.294,279.683,-134.455,162.303,81.9589,449.895,835.357,248.898,-41.76,234.848,221.784,-445.539,449.895,486.418,446.601,0
C_6435,6.654,0.385,0.163,-3.802,0.844,-3.908,0.234,61.6973,0.923,7.311,0.0,-3.965,0.538,0.684,-9.2,0.923,0.826,4.725,0
C_6436,29.452,6.421,1.817,-2.13,1.422,-3.441,7.666,224.7051,28.407,71.038,17.267,-3.947,21.986,8.051,-68.886,28.407,25.318,30.537,0
C_6437,56.015,95.527,31.292,32.689,0.0,4.387,29.281,539.557,141.99,507.254,311.621,1.397,46.463,20.604,9.72,141.99,349.884,109.301,0
C_6438,50.186,27.633,0.891,-26.738,0.0,-24.374,0.62,165.8916,0.895,53.372,0.022,-27.629,-26.738,4.944,-95.453,0.895,4.966,27.633,0
C_6441,7.789,1.925,2.977,-6.167,0.0,-10.524,0.0,6.2966,3.201,9.46,0.0,-9.144,1.276,3.439,-180.73,3.201,4.765,9.368,0
C_6443,85.236,159.76,14.347,104.208,23.68,43.285,23.141,1228.4213,379.831,321.284,83.5,89.861,220.071,86.543,136.487,379.831,173.18,275.623,0
C_6446,92.823,36.472,3.859,-31.744,0.0,-37.184,0.13,53.3662,4.728,97.415,0.0,-35.603,-31.744,5.59,-111.124,4.728,5.59,36.472,0
C_6451,8.958,11.571,1.825,-25.736,0.449,-26.669,0.163,20.1525,9.071,10.999,0.0,-27.561,-2.5,6.01,-93.195,9.071,6.23,34.807,0
C_6452,270.889,459.883,182.5,115.452,0.0,-94.221,35.898,1455.495,704.379,3867.392,2542.476,-67.048,244.496,162.068,-206.508,704.379,2779.77,588.927,0
C_6454,55.695,3.145,2.844,-22.733,2.07,1.427,4.657,93.4185,7.589,89.106,0.187,-25.577,4.444,18.125,-70.932,7.589,19.74,30.322,0
C_6463,36.144,7.28,3.085,1.115,0.156,-11.61,2.726,76.35,31.581,40.368,0.0,-1.97,24.301,12.335,-66.716,31.581,12.335,30.466,0
C_6464,24.0,10.879,9.458,1.333,0.0,-7.835,3.615,53.1036,33.253,49.056,0.028,-8.125,22.374,7.888,-70.299,33.253,7.916,31.92,0
C_6470,74.605,162.416,7.592,19.871,33.522,6.51,30.789,46.2562,221.289,130.695,24.181,12.279,58.873,14.981,95.745,221.289,52.954,201.418,0
C_6471,29.916,29.542,2.059,-2.032,9.251,-5.945,10.772,36.6597,49.218,37.671,0.193,-4.091,19.676,8.746,8.753,49.218,8.939,51.25,0
C_6476,69.956,22.476,2.745,-17.802,0.0,-18.16,10.988,67.9672,46.174,82.05,0.0,-20.547,23.698,7.426,-21.51,46.174,8.108,63.976,0
C_6477,42.249,0.022,3.643,-47.71,4.665,-49.419,0.724,504.7523,3.489,84.187,5.205,-51.353,3.467,6.297,-335.848,3.489,13.294,51.199,1
C_6478,24.171,40.281,10.213,-39.239,0.0,80.432,0.814,18.0605,1.042,52.625,8.803,-49.452,-39.239,8.379,-595.057,1.042,17.182,40.281,1
C_6486,713.365,2107.506,82.535,155.012,281.17,-42.398,291.485,559.7773,3119.691,1793.988,465.163,72.477,1012.185,554.546,315.288,3119.691,1137.697,2964.679,0
C_6487,4.767,11.384,15.807,-0.463,0.0,-43.886,3.198,7.2324,20.417,9.118,0.009,-16.27,9.033,2.273,-58.962,20.417,2.282,20.88,0
C_6494,716.4,2083.1,421.1,596.2,202.9,-240.3,150.0,4455.36,5156.7,7752.4,546.4,175.1,3073.6,1268.8,-434.1,5156.7,2003.7,4560.5,1
C_6496,19.514,5.244,0.76,-6.948,0.0,-6.633,1.352,11.3742,8.851,23.0,0.085,-7.708,3.607,1.0,-39.442,8.851,1.085,15.799,0
C_6498,314.52,101.347,180.248,-258.236,0.0,-2329.115,33.333,348.1037,123.675,671.297,462.337,-438.484,22.328,132.478,-3016.058,123.675,603.8,381.911,0
C_6507,27.43,136.186,3.441,5.711,5.799,1.38,16.897,27.1215,191.725,65.998,7.55,2.27,55.539,20.484,0.916,191.725,30.369,186.014,0
C_6508,123.388,367.217,17.95,84.496,44.537,39.563,2.547,851.986,602.689,265.577,32.5,66.546,235.472,99.573,92.558,602.689,137.368,518.193,0
C_6512,15.422,8.784,5.91,-24.617,0.219,-53.678,0.921,14.2383,28.906,23.078,1.277,-30.527,20.122,11.916,-504.443,28.906,14.308,53.523,1
C_6513,84.98,17.636,14.94,0.683,3.698,-11.411,12.932,212.5518,82.284,137.298,0.0,-14.257,64.648,24.591,31.962,82.284,24.591,81.601,0
